Time,Mean_Error,a_x,a_y,a_yaw,a_v_cmd,a_w_cmd,a_err_x,a_err_y,b_x,b_y,b_yaw,b_v_cmd,b_w_cmd,b_err_x,b_err_y,c_x,c_y,c_yaw,c_v_cmd,c_w_cmd,c_err_x,c_err_y,d_x,d_y,d_yaw,d_v_cmd,d_w_cmd,d_err_x,d_err_y,e_x,e_y,e_yaw,e_v_cmd,e_w_cmd,e_err_x,e_err_y
8.19996,0.472474,1.80127,-1.27197,2.59074,0.068016,0.140389,-0.0720506,0.240412,1.8734,-0.136678,2.52944,0.0653425,0.153853,0.00936986,0.390687,1.82294,0.858118,2.94458,0.0568785,-0.172216,-0.0900925,0.272613,1.79428,2.08631,-3.03686,0.160841,-0.643275,-0.122244,0.409891,1.62387,3.55273,2.96192,0.0785445,0.0506369,-0.286219,0.964161
8.24996,0.473206,1.79869,-1.26909,2.59537,0.068233,0.139214,-0.0714223,0.24211,1.87084,-0.133563,2.53445,0.0655745,0.152752,0.0102233,0.392963,1.82075,0.857348,2.94008,0.0567749,-0.174998,-0.0880392,0.273287,1.79519,2.07616,-3.07571,0.171022,-0.611578,-0.119465,0.411606,1.61961,3.55372,2.96433,0.0787099,0.0476979,-0.288076,0.962618
8.29999,0.474507,1.79703,-1.26694,2.59805,0.0684707,0.137911,-0.0713124,0.244269,1.86949,-0.131008,2.53889,0.0659046,0.151165,0.0107688,0.395109,1.8195,0.85669,2.93466,0.0573838,-0.171292,-0.0856772,0.274384,1.79379,2.06964,-3.1005,0.179224,-0.579608,-0.117533,0.413368,1.61755,3.55289,2.95989,0.078683,0.0481871,-0.289089,0.963161
8.35003,0.475483,1.79322,-1.26235,2.60788,0.068746,0.136382,-0.071042,0.245611,1.86614,-0.125863,2.54685,0.0660786,0.150319,0.0119673,0.397294,1.81588,0.855355,2.9261,0.0578812,-0.168619,-0.0835951,0.275329,1.79069,2.05636,3.13025,0.18575,-0.551403,-0.116402,0.414886,1.6091,3.55477,2.96569,0.0788064,0.0458932,-0.29189,0.962322
8.40006,0.47634,1.79118,-1.26017,2.61206,0.0690031,0.134931,-0.0707785,0.246939,1.86449,-0.123531,2.55202,0.0663963,0.148755,0.0127077,0.39902,1.81478,0.854154,2.92021,0.0587075,-0.16128,-0.0810319,0.275921,1.7873,2.05096,3.1095,0.187064,-0.526939,-0.115054,0.416426,1.6099,3.55388,2.9603,0.0786818,0.0482098,-0.287745,0.963965
8.44996,0.47774,1.78772,-1.25579,2.6178,0.0692873,0.133303,-0.0707877,0.248819,1.86114,-0.118858,2.56006,0.0667278,0.147098,0.0122363,0.401236,1.81194,0.852149,2.90897,0.0600729,-0.149159,-0.0782471,0.277145,1.7805,2.04037,3.06545,0.189278,-0.497282,-0.115206,0.418298,1.60314,3.55583,2.96483,0.0787429,0.0470874,-0.289359,0.964254
8.50006,0.479018,1.78458,-1.25206,2.62488,0.0694149,0.132563,-0.0693375,0.25085,1.85855,-0.114567,2.56643,0.06696,0.145921,0.0135873,0.403163,1.80948,0.850633,2.90036,0.0602747,-0.148383,-0.0763146,0.277886,1.77433,2.03135,3.02768,0.191769,-0.468299,-0.114854,0.420538,1.59816,3.55813,2.97584,0.0787391,0.0471583,-0.288642,0.965088
8.54996,0.48042,1.78077,-1.2488,2.63475,0.0697138,0.130809,-0.0703891,0.252835,1.85641,-0.111305,2.57305,0.0672588,0.144386,0.0136632,0.405608,1.80718,0.850034,2.89626,0.0611545,-0.140226,-0.0745976,0.278565,1.76768,2.0256,3.00288,0.192505,-0.434828,-0.116576,0.422502,1.59665,3.5573,2.96724,0.0788985,0.044099,-0.291498,0.964035
8.60001,0.481843,1.77892,-1.24632,2.63548,0.0698577,0.129953,-0.0693646,0.254426,1.85369,-0.107609,2.58095,0.0675736,0.142743,0.0140223,0.40719,1.8052,0.848913,2.88896,0.0628005,-0.121809,-0.0720691,0.27989,1.7619,2.01977,2.97631,0.184898,-0.425296,-0.120262,0.424269,1.58865,3.56153,2.98622,0.0788239,0.0455578,-0.289294,0.965666
8.64996,0.482688,1.77677,-1.24404,2.64165,0.0701986,0.127895,-0.0693622,0.255412,1.85217,-0.105558,2.58354,0.067779,0.141657,0.0150795,0.408996,1.80294,0.848454,2.88539,0.0633269,-0.115853,-0.07032,0.280283,1.75536,2.01701,2.96142,0.183358,-0.403628,-0.121689,0.425946,1.58828,3.56065,2.97757,0.0789577,0.0429061,-0.290161,0.964862
8.69996,0.484594,1.77333,-1.23986,2.64689,0.0702481,0.127593,-0.0683048,0.258047,1.84863,-0.100274,2.59406,0.0681712,0.13955,0.0147446,0.411066,1.79988,0.847326,2.87592,0.0639673,-0.109152,-0.0687241,0.281498,1.74654,2.0103,2.92953,0.182117,-0.378926,-0.12383,0.428587,1.58205,3.56275,2.98237,0.0790059,0.0419094,-0.292064,0.96562
8.74998,0.486523,1.77045,-1.23618,2.65307,0.0705228,0.125898,-0.0683814,0.25983,1.84572,-0.0962328,2.60021,0.0684266,0.138155,0.014686,0.413387,1.7967,0.846666,2.87088,0.0687437,-0.110063,-0.066852,0.282572,1.73784,2.00481,2.90158,0.178531,-0.355374,-0.126319,0.431615,1.57632,3.56473,2.98469,0.0790003,0.0420252,-0.292394,0.966956
8.80005,0.487763,1.76772,-1.23272,2.65809,0.070753,0.124455,-0.0675095,0.261224,1.84302,-0.0929776,2.60816,0.0687143,0.136559,0.0149696,0.414935,1.79441,0.845602,2.86321,0.0733409,-0.108592,-0.0646151,0.28361,1.72999,2.00224,2.88569,0.174083,-0.346243,-0.128416,0.433336,1.57348,3.56569,2.98788,0.0790406,0.0411755,-0.292603,0.967693
8.85,0.48965,1.76379,-1.22888,2.66863,0.0710147,0.122788,-0.0682936,0.263585,1.83995,-0.0887741,2.61518,0.069063,0.13459,0.0149461,0.417032,1.79136,0.844752,2.8572,0.07826,-0.112789,-0.0630977,0.284509,1.72067,1.9999,2.86761,0.170034,-0.324128,-0.13056,0.436555,1.56945,3.56662,2.98792,0.0790593,0.040775,-0.292956,0.968231
8.89996,0.491754,1.76173,-1.22615,2.67018,0.0712481,0.121276,-0.0683085,0.265581,1.83773,-0.0854808,2.6217,0.0693633,0.132863,0.0145049,0.419053,1.7894,0.843944,2.85141,0.0845313,-0.113954,-0.0613609,0.285814,1.71349,1.99586,2.84947,0.162574,-0.303658,-0.134781,0.440621,1.5661,3.56774,2.99169,0.079086,0.0401938,-0.29333,0.968705
8.95003,0.492451,1.75831,-1.2227,2.67666,0.0715414,0.119342,-0.0683543,0.266423,1.83415,-0.0813794,2.62976,0.0696103,0.13142,0.0150203,0.420724,1.78574,0.843103,2.84411,0.087842,-0.109219,-0.0595852,0.286503,1.70716,1.99305,2.82545,0.159244,-0.305363,-0.136033,0.440596,1.56163,3.56883,2.99174,0.0791291,0.0392398,-0.293339,0.969032
8.99994,0.494522,1.75492,-1.21858,2.68532,0.0716939,0.118321,-0.0682341,0.268724,1.83137,-0.0774042,2.63697,0.069911,0.129634,0.0147145,0.422924,1.78215,0.842355,2.83692,0.0906037,-0.112125,-0.0585004,0.288182,1.69984,1.99038,2.8039,0.158273,-0.279931,-0.136434,0.444571,1.55614,3.5706,2.99836,0.0791336,0.0391408,-0.293388,0.969671
9.04999,0.495712,1.75199,-1.21574,2.69105,0.0719889,0.116314,-0.0683806,0.269649,1.82866,-0.0742632,2.64236,0.0701305,0.12831,0.0154981,0.424624,1.7787,0.841591,2.83036,0.0934032,-0.113603,-0.0569745,0.288966,1.69411,1.98872,2.79106,0.155923,-0.266985,-0.136832,0.446966,1.55324,3.57088,2.99627,0.0791545,0.0386671,-0.293235,0.97015
9.09998,0.497184,1.74876,-1.21214,2.69707,0.0721108,0.115472,-0.0674218,0.271634,1.82538,-0.0700153,2.6516,0.0703558,0.126932,0.0161623,0.426323,1.77495,0.840588,2.82113,0.0957533,-0.113897,-0.0558192,0.29021,1.68612,1.98736,2.77442,0.153392,-0.254495,-0.137987,0.449455,1.54874,3.57207,2.99923,0.0791851,0.037966,-0.293229,0.97039
9.15003,0.498931,1.74563,-1.20924,2.70379,0.0724198,0.113302,-0.0683401,0.272951,1.82284,-0.0671022,2.65705,0.0706731,0.124958,0.0153482,0.427885,1.77141,0.84019,2.81423,0.0988648,-0.111796,-0.0550583,0.291752,1.67993,1.98699,2.76323,0.15027,-0.241816,-0.139431,0.452705,1.54496,3.57295,3.00001,0.0791906,0.037837,-0.293612,0.971113
9.20002,0.500333,1.74338,-1.2068,2.70831,0.0725636,0.112276,-0.0675058,0.274749,1.82104,-0.0646099,2.66055,0.0709191,0.1234,0.0159556,0.429477,1.76843,0.840292,2.81145,0.100255,-0.113161,-0.0542591,0.293128,1.67456,1.9871,2.75663,0.14878,-0.229567,-0.140083,0.455238,1.54181,3.57389,3.00439,0.0792417,0.0366303,-0.29408,0.971004
9.24999,0.502135,1.74005,-1.20316,2.71551,0.0728826,0.109956,-0.0686799,0.27602,1.8181,-0.0600657,2.66969,0.0711648,0.121818,0.0159967,0.431682,1.76351,0.839682,2.80302,0.102043,-0.112486,-0.0542126,0.294823,1.66789,1.98524,2.73861,0.147036,-0.216081,-0.141269,0.458239,1.53739,3.57492,3.00494,0.0792649,0.0360683,-0.294435,0.971327
9.29997,0.503767,1.73518,-1.19877,2.72571,0.072973,0.109288,-0.0675446,0.277877,1.81389,-0.0554762,2.67883,0.0714189,0.120154,0.0165952,0.433375,1.75789,0.840248,2.79724,0.104085,-0.110346,-0.053442,0.296647,1.65888,1.98384,2.71983,0.143497,-0.211222,-0.143328,0.460742,1.53163,3.57581,3.00594,0.0792806,0.0356812,-0.294448,0.971594
9.34999,0.505768,1.73257,-1.19613,2.72831,0.0732947,0.106869,-0.068937,0.279049,1.81119,-0.0524394,2.68469,0.0716457,0.118645,0.0163955,0.435415,1.75399,0.840058,2.79027,0.105641,-0.109276,-0.0537587,0.298446,1.65274,1.98396,2.71302,0.141821,-0.198541,-0.14455,0.464087,1.52875,3.57649,3.00641,0.0792626,0.036123,-0.294321,0.972802
9.40007,0.507469,1.72981,-1.19395,2.73585,0.0735047,0.105254,-0.0694106,0.280515,1.809,-0.0503182,2.68882,0.071939,0.116656,0.0156524,0.436976,1.75073,0.840344,2.78726,0.106174,-0.107719,-0.0542055,0.300491,1.64947,1.98255,2.6999,0.141792,-0.186856,-0.145314,0.466851,1.5253,3.57717,3.00895,0.0792973,0.0352677,-0.29564,0.972903
9.45003,0.509102,1.72569,-1.19037,2.73924,0.0735917,0.104576,-0.0683309,0.282504,1.80528,-0.0456486,2.69715,0.0721631,0.115108,0.0161609,0.438447,1.74467,0.841181,2.78039,0.108147,-0.108741,-0.0536773,0.30198,1.63986,1.98335,2.68879,0.137796,-0.180447,-0.147354,0.469687,1.52034,3.57825,3.01087,0.0793057,0.0350555,-0.294995,0.973425
9.50005,0.511211,1.72213,-1.18706,2.74895,0.073769,0.103179,-0.0688674,0.284131,1.80209,-0.0426945,2.70325,0.0723939,0.113486,0.0157455,0.440326,1.74052,0.841688,2.77668,0.10929,-0.104962,-0.0542327,0.304491,1.63407,1.98312,2.67744,0.135561,-0.176709,-0.149558,0.472705,1.51614,3.57908,3.0124,0.0793123,0.0348912,-0.295842,0.974074
9.55003,0.512256,1.71817,-1.18414,2.75414,0.0740031,0.101299,-0.0691365,0.284904,1.79869,-0.0392401,2.70843,0.072578,0.112172,0.0163098,0.441775,1.7349,0.842303,2.77116,0.107768,-0.107729,-0.054258,0.306066,1.62698,1.98335,2.66582,0.13922,-0.154928,-0.146651,0.475373,1.51236,3.57978,3.01361,0.0793424,0.0341208,-0.295308,0.97393
9.60004,0.513867,1.71573,-1.1812,2.75717,0.0741333,0.100236,-0.0690992,0.286002,1.79579,-0.0360933,2.71606,0.072783,0.110686,0.0167221,0.443173,1.73085,0.842889,2.76704,0.109899,-0.106834,-0.0540257,0.307718,1.62163,1.98464,2.66219,0.134717,-0.15062,-0.149186,0.478542,1.50829,3.58079,3.01607,0.0793622,0.0336065,-0.295408,0.974129
9.64996,0.515841,1.71197,-1.17805,2.76342,0.0742872,0.0989619,-0.0688143,0.288255,1.79199,-0.0329217,2.72117,0.0729609,0.109377,0.0164547,0.445042,1.72518,0.843552,2.7616,0.109765,-0.105383,-0.0548068,0.310206,1.61351,1.9859,2.65156,0.134375,-0.143508,-0.150167,0.481212,1.50424,3.58129,3.01648,0.0793774,0.0332053,-0.295531,0.974569
9.69999,0.517809,1.70875,-1.17599,2.77002,0.0745407,0.0968206,-0.0703518,0.288991,1.78954,-0.0308851,2.72521,0.0731647,0.107854,0.0155996,0.446507,1.72215,0.843928,2.75773,0.111388,-0.103302,-0.0555949,0.312337,1.61061,1.9859,2.6441,0.131351,-0.134769,-0.152599,0.485126,1.50013,3.58233,3.02022,0.0794114,0.0322878,-0.297235,0.974713
9.75003,0.519327,1.70454,-1.17247,2.77586,0.0746931,0.0955069,-0.0698753,0.290126,1.7848,-0.0269384,2.73095,0.0732416,0.107273,0.016388,0.448304,1.71565,0.845388,2.75194,0.11161,-0.104658,-0.0556342,0.314125,1.60231,1.98804,2.63838,0.129762,-0.125955,-0.152822,0.488184,1.49539,3.58271,3.01812,0.0793973,0.032672,-0.295511,0.975262
9.79997,0.521265,1.70155,-1.17042,2.77706,0.074837,0.0942468,-0.0705541,0.291341,1.78152,-0.0239047,2.73699,0.0735021,0.105274,0.0150665,0.449804,1.71123,0.845928,2.74743,0.112752,-0.0974387,-0.0564717,0.316837,1.59722,1.98845,2.62927,0.126887,-0.128122,-0.155681,0.49093,1.49172,3.5837,3.0221,0.07942,0.0320517,-0.296451,0.975605
9.84996,0.522795,1.69688,-1.16766,2.78548,0.0749269,0.0934502,-0.0696901,0.292625,1.77768,-0.0207939,2.74162,0.0736235,0.104328,0.0158125,0.451394,1.70554,0.847154,2.74259,0.112863,-0.096765,-0.056401,0.318754,1.59032,1.98978,2.62011,0.125631,-0.121862,-0.156515,0.493607,1.48683,3.58488,3.02538,0.0794312,0.0317431,-0.296716,0.97585
9.90003,0.524685,1.69418,-1.16573,2.78554,0.0750014,0.0927837,-0.0697685,0.294348,1.77467,-0.0177259,2.74859,0.073879,0.102301,0.0149079,0.452707,1.70096,0.84808,2.73938,0.112107,-0.0986359,-0.0577826,0.32102,1.58569,1.99008,2.61351,0.125371,-0.108467,-0.157272,0.497185,1.48385,3.58484,3.02357,0.079439,0.0315261,-0.296681,0.976237
9.94999,0.526018,1.68966,-1.16233,2.79562,0.0751518,0.0914213,-0.0702613,0.29495,1.77108,-0.0143833,2.75373,0.0739957,0.101359,0.0155791,0.454425,1.69537,0.849314,2.73424,0.112071,-0.0970541,-0.0577106,0.322921,1.57959,1.99083,2.60524,0.12536,-0.101445,-0.157294,0.499523,1.47844,3.58629,3.02794,0.0794901,0.0300591,-0.297883,0.976006
10.0001,0.5279,1.6868,-1.16053,2.79556,0.0751977,0.091001,-0.0699987,0.296982,1.768,-0.0116615,2.75957,0.0741968,0.099713,0.0148632,0.455953,1.69092,0.850175,2.73019,0.110449,-0.0960196,-0.0587375,0.325579,1.5749,1.99252,2.60186,0.12714,-0.0908762,-0.156583,0.502387,1.47545,3.58626,3.02629,0.0794607,0.0309129,-0.297459,0.976841
10.05,0.529191,1.68271,-1.1577,2.80325,0.0753787,0.0893221,-0.0699624,0.297598,1.76408,-0.0081529,2.76532,0.0743319,0.0985882,0.0155152,0.457522,1.68499,0.851305,2.72532,0.10993,-0.0931727,-0.0588318,0.327668,1.56875,1.99306,2.58948,0.127244,-0.084929,-0.156596,0.504681,1.47121,3.58703,3.02683,0.0795065,0.0295745,-0.297801,0.976743
10.1,0.531068,1.67927,-1.15553,2.80694,0.0754847,0.088321,-0.0699689,0.299311,1.76078,-0.00548041,2.7719,0.0745916,0.0963842,0.0144239,0.45856,1.68062,0.85232,2.72199,0.109619,-0.0918465,-0.0599592,0.33008,1.56306,1.99463,2.585,0.126143,-0.0784257,-0.157709,0.507991,1.46659,3.58782,3.02977,0.0794838,0.0302433,-0.297451,0.977527
10.15,0.53257,1.67561,-1.15307,2.80922,0.0755682,0.0875241,-0.0697908,0.300369,1.75692,-0.00235406,2.77827,0.0746333,0.0960253,0.015428,0.460382,1.67491,0.853353,2.71612,0.110025,-0.0905568,-0.0597415,0.332155,1.55791,1.99586,2.57753,0.124348,-0.0736139,-0.15836,0.510791,1.46235,3.58836,3.02874,0.0795136,0.02936,-0.297374,0.977341
10.2,0.534545,1.67319,-1.1515,2.81244,0.0757054,0.0861971,-0.0702826,0.301531,1.75506,-0.000583518,2.77936,0.0748087,0.0944966,0.0149466,0.461782,1.67188,0.854449,2.71528,0.109186,-0.0914358,-0.0608488,0.33456,1.55378,1.99714,2.57282,0.12459,-0.0580146,-0.158568,0.51478,1.45938,3.58891,3.03167,0.0795172,0.0292533,-0.298389,0.977879
10.25,0.535801,1.66782,-1.14872,2.81876,0.0758668,0.0846051,-0.0708691,0.301787,1.74994,0.00295286,2.78658,0.0749318,0.0934066,0.0152798,0.462916,1.66531,0.855925,2.70948,0.109689,-0.0870477,-0.0609586,0.336588,1.54648,1.99943,2.56601,0.122541,-0.0559275,-0.159461,0.51751,1.45395,3.58986,3.03472,0.0795323,0.0287939,-0.297716,0.977945
10.3,0.537565,1.66436,-1.14619,2.82449,0.075989,0.0833784,-0.0713458,0.303209,1.747,0.00536003,2.78997,0.0751427,0.0915048,0.0140956,0.464053,1.66072,0.856755,2.70493,0.109696,-0.0849325,-0.0614584,0.339061,1.54136,2.00178,2.56383,0.122356,-0.0452793,-0.159864,0.520875,1.44921,3.59099,3.03884,0.0795852,0.027119,-0.30008,0.977607
10.3499,0.539167,1.6608,-1.1438,2.8268,0.0760829,0.0824216,-0.0711924,0.303989,1.74289,0.00852226,2.79739,0.0752375,0.0906347,0.0143853,0.46521,1.65548,0.858376,2.70139,0.110442,-0.0808156,-0.0615501,0.341157,1.53577,2.004,2.55741,0.118881,-0.0474731,-0.16138,0.524005,1.44629,3.59072,3.03474,0.0795321,0.0287993,-0.297779,0.978942
10.4,0.541156,1.65588,-1.14169,2.83188,0.0761668,0.0815555,-0.0713532,0.305653,1.73862,0.0114591,2.80275,0.0753573,0.089522,0.0143754,0.466884,1.65002,0.85951,2.69592,0.110048,-0.0800867,-0.0624039,0.343738,1.5301,2.00651,2.55188,0.117702,-0.0389735,-0.162799,0.527564,1.44157,3.59178,3.03768,0.0795899,0.026968,-0.299679,0.978471
10.45,0.542526,1.65367,-1.1398,2.8356,0.0762086,0.0811209,-0.0704619,0.306847,1.73623,0.0130207,2.80483,0.0754659,0.0884995,0.0145196,0.468002,1.6468,0.860048,2.69285,0.109321,-0.0797713,-0.0620921,0.345714,1.52647,2.009,2.55273,0.117954,-0.0310476,-0.161332,0.530458,1.4385,3.59219,3.03743,0.0795521,0.0281773,-0.298183,0.979493
10.5,0.544515,1.64948,-1.13766,2.8366,0.0763433,0.0797013,-0.0711953,0.307965,1.73209,0.0157582,2.80998,0.0756164,0.0870606,0.01383,0.469368,1.64109,0.861769,2.68966,0.109413,-0.07634,-0.0632172,0.348468,1.52066,2.01205,2.5506,0.115513,-0.027021,-0.163502,0.534267,1.43437,3.59299,3.04075,0.0795838,0.0271654,-0.299049,0.979395
10.55,0.545928,1.64523,-1.13472,2.84419,0.0763742,0.0793708,-0.0708101,0.309123,1.72793,0.0187171,2.81523,0.0757287,0.085969,0.0141261,0.470366,1.63559,0.863106,2.68514,0.107604,-0.077021,-0.0635149,0.350569,1.51394,2.0163,2.55314,0.117608,-0.0133532,-0.162147,0.537182,1.42868,3.59422,3.04469,0.0796262,0.0257483,-0.300702,0.979416
10.5999,0.547641,1.64116,-1.13285,2.845,0.076553,0.0774342,-0.0717569,0.309847,1.72362,0.0212411,2.82066,0.0758847,0.0844266,0.013205,0.471312,1.63016,0.864372,2.6795,0.108714,-0.0709512,-0.0640807,0.353301,1.50835,2.01948,2.55058,0.11354,-0.0139292,-0.164261,0.541012,1.4246,3.59432,3.04147,0.0796269,0.0257253,-0.299515,0.979424
10.65,0.549048,1.63815,-1.13114,2.85119,0.0766475,0.0763877,-0.0723055,0.310594,1.7212,0.0230551,2.82406,0.0759677,0.0835934,0.013538,0.472678,1.62679,0.865571,2.67889,0.109164,-0.071186,-0.0642732,0.354871,1.50634,2.01994,2.54516,0.111909,-0.0082672,-0.16506,0.543824,1.42093,3.59563,3.04843,0.0796551,0.0247357,-0.300467,0.979449
10.7,0.550533,1.63466,-1.12851,2.85255,0.0767414,0.0753328,-0.0715184,0.311756,1.71691,0.0255391,2.82839,0.076063,0.0826245,0.0140144,0.473681,1.62154,0.867337,2.67533,0.109369,-0.0669479,-0.0640761,0.357324,1.50071,2.02289,2.54132,0.109154,-0.00839629,-0.166067,0.546993,1.41749,3.59508,3.04363,0.079643,0.0251661,-0.298951,0.979656
10.75,0.552432,1.6297,-1.12621,2.85838,0.0768047,0.0746128,-0.0722532,0.312925,1.71291,0.0282886,2.83378,0.0761953,0.0812588,0.0130028,0.474863,1.61584,0.869555,2.67309,0.10842,-0.065872,-0.0651629,0.35986,1.49597,2.02543,2.53797,0.109453,0.000748987,-0.166302,0.550503,1.41306,3.59623,3.04816,0.0796496,0.0249301,-0.300238,0.980224
10.7999,0.554425,1.62649,-1.12382,2.86344,0.0769057,0.0734479,-0.0727063,0.314409,1.70933,0.0304707,2.83729,0.0763125,0.0800277,0.0124591,0.475941,1.61162,0.870723,2.66901,0.107399,-0.0622287,-0.0663432,0.36281,1.49173,2.02837,2.53876,0.108546,0.0034184,-0.167302,0.554041,1.40751,3.59727,3.05067,0.0796356,0.0254226,-0.299733,0.980969
10.85,0.555782,1.62332,-1.12186,2.86383,0.0769127,0.0733667,-0.0720057,0.316107,1.70594,0.0327622,2.84215,0.0763906,0.0791959,0.0130198,0.477131,1.60686,0.872233,2.66681,0.107377,-0.0589688,-0.0658722,0.365087,1.48658,2.03144,2.53995,0.107457,0.00414202,-0.167448,0.556306,1.40582,3.59731,3.05048,0.0796602,0.0245527,-0.299478,0.980747
10.9,0.557027,1.61742,-1.11874,2.87275,0.07707,0.0715088,-0.0726586,0.316361,1.70089,0.0352628,2.84546,0.0764806,0.078225,0.0131074,0.477937,1.60049,0.874978,2.6634,0.105622,-0.0587956,-0.0664346,0.367123,1.4811,2.03526,2.53999,0.109163,0.0146329,-0.166229,0.559172,1.39952,3.59811,3.05052,0.0796687,0.0242441,-0.30029,0.981048
10.95,0.558481,1.61557,-1.11802,2.87331,0.0770614,0.0716121,-0.0713299,0.318077,1.69904,0.0364971,2.84813,0.0765529,0.0774344,0.0134011,0.478985,1.59854,0.875293,2.66023,0.104809,-0.0562955,-0.0662413,0.369549,1.47975,2.03656,2.54083,0.108687,0.015842,-0.166087,0.56165,1.39817,3.59848,3.05233,0.0796686,0.0242473,-0.299325,0.981495
11,0.560789,1.61034,-1.11537,2.87791,0.077206,0.0698601,-0.0740312,0.318668,1.69467,0.0392244,2.85142,0.0766581,0.0762701,0.0122121,0.480583,1.59228,0.877634,2.65711,0.104753,-0.0495852,-0.0678063,0.372915,1.47353,2.04098,2.54156,0.107227,0.0203769,-0.168139,0.565902,1.39308,3.59856,3.05053,0.0796996,0.0230887,-0.301761,0.98132
11.05,0.562033,1.6072,-1.11359,2.88,0.0772938,0.0687721,-0.0735124,0.319634,1.69115,0.0415644,2.85762,0.0767862,0.0748237,0.0122718,0.481373,1.58796,0.879274,2.65554,0.104522,-0.0469705,-0.0677167,0.375043,1.46997,2.04311,2.53832,0.105747,0.0222874,-0.168163,0.56873,1.38939,3.59916,3.05288,0.0796913,0.0234036,-0.300268,0.981578
11.1001,0.56414,1.60284,-1.11096,2.88565,0.0772964,0.0687398,-0.0734317,0.321444,1.68708,0.0442359,2.86207,0.0768541,0.0740456,0.012221,0.483061,1.58272,0.880801,2.65006,0.104306,-0.0466037,-0.0685809,0.377528,1.46451,2.04713,2.54095,0.103834,0.0234577,-0.17003,0.571963,1.38468,3.60006,3.05434,0.0796809,0.0237925,-0.30065,0.982373
11.15,0.56517,1.59833,-1.10883,2.88918,0.077389,0.0675719,-0.0737828,0.321899,1.68261,0.0464678,2.86594,0.0769141,0.0733504,0.0121461,0.483845,1.57746,0.88306,2.64998,0.103423,-0.0433432,-0.0685764,0.379729,1.45988,2.05027,2.54078,0.104206,0.0303186,-0.16891,0.574598,1.37879,3.6012,3.05852,0.0797139,0.0225335,-0.300269,0.981938
11.1999,0.567071,1.59392,-1.10639,2.89365,0.0775032,0.0661026,-0.0744806,0.322725,1.6784,0.0490168,2.87154,0.0770245,0.0720518,0.0118007,0.484799,1.57316,0.884831,2.64758,0.102266,-0.0408818,-0.0696648,0.382403,1.45602,2.05242,2.53841,0.103915,0.0345569,-0.169836,0.578132,1.37642,3.60125,3.05768,0.0796966,0.0232041,-0.301181,0.982832
11.2499,0.568492,1.59103,-1.10508,2.89679,0.0775021,0.0661164,-0.073468,0.324524,1.67579,0.0499822,2.87263,0.0771258,0.0708367,0.0115577,0.485554,1.56918,0.886745,2.64692,0.10216,-0.0386557,-0.0694717,0.384676,1.45175,2.05579,2.5407,0.102838,0.0361614,-0.170356,0.580675,1.37213,3.60136,3.05717,0.0797179,0.0223729,-0.301681,0.982719
11.3,0.570097,1.58653,-1.10289,2.89719,0.0776414,0.0642751,-0.0753835,0.324601,1.67043,0.0531318,2.87831,0.0772116,0.0697903,0.0111856,0.48671,1.56302,0.8892,2.64254,0.102322,-0.0299059,-0.0699451,0.387581,1.44473,2.06105,2.54552,0.101034,0.0332422,-0.171444,0.583847,1.36779,3.60202,3.06004,0.0797174,0.0223933,-0.301313,0.982921
11.35,0.571368,1.5824,-1.10112,2.90279,0.0777319,0.0630482,-0.0750276,0.325321,1.667,0.0549215,2.88243,0.0772691,0.0690807,0.0116822,0.487581,1.55934,0.890714,2.63952,0.102435,-0.0251284,-0.0692699,0.389815,1.44178,2.06369,2.54715,0.100121,0.0332588,-0.171832,0.586302,1.36347,3.6022,3.05855,0.0797388,0.0215311,-0.302522,0.98287
11.4,0.573061,1.57817,-1.09896,2.90573,0.0777624,0.0626284,-0.0753682,0.326654,1.66269,0.0569871,2.88507,0.0773483,0.0680885,0.01078,0.488606,1.55418,0.893738,2.64117,0.102158,-0.0213288,-0.0698954,0.392521,1.43719,2.06668,2.54656,0.0986851,0.0342723,-0.172534,0.589446,1.3586,3.60337,3.06421,0.0797289,0.0219355,-0.301627,0.983244
11.45,0.573919,1.57615,-1.09813,2.90468,0.0778109,0.0619561,-0.0739528,0.327123,1.66009,0.0584396,2.88817,0.0774034,0.0673891,0.0120427,0.489366,1.55127,0.895045,2.63911,0.100906,-0.0208454,-0.0695216,0.394468,1.43472,2.06938,2.54994,0.0984851,0.0381915,-0.172434,0.591695,1.35662,3.60281,3.05882,0.0797695,0.0202303,-0.301881,0.982513
11.5,0.576258,1.57083,-1.09636,2.91008,0.0778232,0.061783,-0.0753182,0.328895,1.65596,0.0604805,2.89129,0.0774702,0.0665299,0.0105476,0.490832,1.54629,0.897626,2.63777,0.100193,-0.0163099,-0.0711286,0.397924,1.43004,2.07247,2.54936,0.0973243,0.0384421,-0.173905,0.595416,1.35118,3.60389,3.06459,0.0797484,0.0211306,-0.301578,0.983202
11.55,0.577463,1.56744,-1.09427,2.91448,0.0779328,0.0602293,-0.0755629,0.329149,1.65254,0.0615552,2.89093,0.0775143,0.0659576,0.0109121,0.491593,1.54224,0.899816,2.63745,0.098627,-0.0120511,-0.0711596,0.400265,1.42753,2.07452,2.54882,0.0986845,0.0393116,-0.172878,0.597628,1.34846,3.6034,3.06024,0.0797228,0.022181,-0.301094,0.984193
