Time,Mean_Error,a_x,a_y,a_yaw,a_v_cmd,a_w_cmd,a_err_x,a_err_y,b_x,b_y,b_yaw,b_v_cmd,b_w_cmd,b_err_x,b_err_y,c_x,c_y,c_yaw,c_v_cmd,c_w_cmd,c_err_x,c_err_y,d_x,d_y,d_yaw,d_v_cmd,d_w_cmd,d_err_x,d_err_y,e_x,e_y,e_yaw,e_v_cmd,e_w_cmd,e_err_x,e_err_y
7.35,0.538918,1.50772,-1.04484,2.97228,0.147704,0.0871462,0.129113,0.333442,1.6942,-0.693369,2.4742,0.24,-0.0906852,0.374539,-0.182519,1.51051,0.978359,3.10234,0.149882,0.019854,0.1265,0.31662,1.16246,2.38577,2.99857,0.142469,0.0218975,-0.220727,0.754633,1.1341,3.33707,2.82225,0.14218,0.159333,-0.234085,0.757845
7.39999,0.538617,1.50073,-1.04244,2.97688,0.147979,0.0818034,0.128269,0.333093,1.68498,-0.689489,2.46363,0.24,-0.0782366,0.374576,-0.176454,1.50343,0.978841,3.10357,0.149899,0.0183445,0.126956,0.316543,1.15588,2.38684,2.9995,0.143268,0.0284804,-0.218931,0.755345,1.12795,3.34077,2.82796,0.142568,0.155432,-0.234004,0.759365
7.45004,0.538364,1.49375,-1.03939,2.98337,0.148126,0.0787798,0.126566,0.334456,1.6757,-0.68479,2.45628,0.24,-0.0629327,0.372505,-0.168339,1.49655,0.979622,3.10713,0.149911,0.0172304,0.125796,0.316537,1.14926,2.38782,3.00028,0.144039,0.0360177,-0.218675,0.756651,1.12151,3.34424,2.83389,0.142955,0.151433,-0.235326,0.761681
7.50005,0.538536,1.48491,-1.03632,2.99058,0.148255,0.07605,0.126986,0.33532,1.66476,-0.678384,2.44716,0.24,-0.0516673,0.37255,-0.161668,1.48787,0.980405,3.10779,0.149907,0.0176283,0.126481,0.317297,1.14165,2.38865,2.9997,0.143772,0.0326869,-0.217853,0.757152,1.11384,3.34823,2.84129,0.143209,0.148746,-0.234473,0.76336
7.54996,0.538599,1.47876,-1.03423,2.99093,0.148301,0.0750476,0.126234,0.337381,1.65603,-0.672595,2.4437,0.24,-0.0404026,0.370241,-0.153235,1.48148,0.980716,3.10664,0.149908,0.0174729,0.125733,0.317777,1.13517,2.38998,3.00166,0.144248,0.0368468,-0.217824,0.758406,1.10706,3.35161,2.84531,0.143464,0.145985,-0.235798,0.765781
7.60005,0.538437,1.46966,-1.0314,2.99792,0.148462,0.0714072,0.125785,0.337647,1.64517,-0.665377,2.43753,0.24,-0.0299006,0.369932,-0.146361,1.47268,0.981594,3.10863,0.149912,0.0171404,0.126107,0.317972,1.12886,2.39054,3.00013,0.144697,0.0394724,-0.217142,0.759434,1.09864,3.35581,2.85361,0.143898,0.141164,-0.235718,0.766684
7.65,0.538329,1.46072,-1.02903,3.00302,0.14854,0.069582,0.126193,0.338436,1.63463,-0.657493,2.43482,0.24,-0.0211308,0.369522,-0.139654,1.46387,0.98211,3.10976,0.149922,0.0161012,0.126503,0.318118,1.12118,2.39138,2.99841,0.146359,0.0552191,-0.213382,0.760285,1.09118,3.35951,2.86063,0.14413,0.138508,-0.23502,0.768265
7.69999,0.538083,1.45385,-1.0269,3.00707,0.148637,0.0672394,0.124821,0.339526,1.62638,-0.650642,2.43491,0.24,-0.0121231,0.366736,-0.131196,1.45674,0.982753,3.11116,0.149927,0.0156116,0.125457,0.318594,1.11496,2.39237,2.99878,0.146545,0.055194,-0.214018,0.761259,1.08449,3.36271,2.86583,0.144315,0.136346,-0.236469,0.770532
7.74995,0.537788,1.4455,-1.02481,3.00941,0.148687,0.066012,0.123686,0.340911,1.61595,-0.642663,2.43125,0.24,-0.000432381,0.364288,-0.122277,1.44852,0.98331,3.11182,0.149939,0.0142872,0.124075,0.318696,1.10672,2.39428,3.00318,0.146625,0.0546609,-0.214821,0.762165,1.07573,3.36713,2.87534,0.144591,0.133059,-0.237383,0.772516
7.80001,0.537821,1.43863,-1.02337,3.01136,0.148733,0.0648423,0.12421,0.341798,1.60753,-0.635613,2.4325,0.24,0.00799102,0.363951,-0.115329,1.4414,0.984235,3.11362,0.149936,0.0146584,0.124954,0.319244,1.09993,2.39544,3.0052,0.145262,0.0398137,-0.215504,0.761767,1.06939,3.37042,2.88046,0.144821,0.130249,-0.236418,0.773853
7.84996,0.537494,1.43008,-1.02108,3.0151,0.148799,0.0631323,0.123297,0.342951,1.59708,-0.626813,2.43207,0.24,0.0154296,0.360389,-0.106685,1.43296,0.984863,3.1152,0.14994,0.0141231,0.123741,0.319436,1.08896,2.39854,3.01449,0.145475,0.0403782,-0.216431,0.76294,1.06122,3.37394,2.88678,0.14505,0.127382,-0.237867,0.77593
7.89999,0.537955,1.42344,-1.01953,3.01547,0.148829,0.062363,0.125834,0.343913,1.58889,-0.619595,2.43309,0.24,0.0219533,0.361624,-0.101304,1.42615,0.98517,3.11535,0.149947,0.0133084,0.125881,0.319419,1.08201,2.40014,3.01766,0.144538,0.0305478,-0.215719,0.763471,1.05525,3.37651,2.89029,0.145242,0.124933,-0.235042,0.776537
7.94998,0.537349,1.41435,-1.01723,3.02216,0.148857,0.0616037,0.123247,0.345726,1.57881,-0.610165,2.43531,0.24,0.0347096,0.356261,-0.0905739,1.41766,0.98567,3.11737,0.149955,0.0122513,0.123362,0.319562,1.07376,2.40199,3.0213,0.144519,0.0289064,-0.218104,0.764404,1.04722,3.3799,2.89573,0.145444,0.1223,-0.23797,0.779123
8.00001,0.537189,1.40762,-1.0157,3.02463,0.148966,0.0586105,0.122952,0.345672,1.57069,-0.603149,2.4346,0.24,0.0433474,0.356057,-0.0834137,1.41051,0.985848,3.1169,0.149955,0.0122244,0.124216,0.319776,1.06747,2.40314,3.02338,0.144714,0.0281151,-0.216966,0.764719,1.04054,3.38256,2.90056,0.145706,0.11878,-0.237477,0.780056
8.05004,0.536818,1.39943,-1.01376,3.02621,0.149006,0.0574768,0.121836,0.346798,1.56093,-0.593377,2.4386,0.24,0.0551207,0.35307,-0.0744704,1.402,0.986355,3.1174,0.151106,0.00521767,0.122695,0.319591,1.05959,2.40447,3.02523,0.144971,0.0284543,-0.217815,0.765495,1.03194,3.3867,2.91018,0.145883,0.116346,-0.23875,0.781819
8.10004,0.536882,1.39191,-1.01204,3.03045,0.149084,0.0551583,0.122055,0.347182,1.55269,-0.585956,2.43933,0.24,0.0639012,0.35238,-0.0674258,1.39533,0.986794,3.11936,0.152973,-0.00336851,0.12358,0.320088,1.05285,2.40605,3.02888,0.144644,0.0247001,-0.217449,0.766153,1.02588,3.38881,2.91267,0.146111,0.113118,-0.237868,0.782751
8.15004,0.536618,1.38521,-1.01021,3.03407,0.149132,0.0536507,0.121015,0.348565,1.5444,-0.578409,2.44131,0.24,0.075802,0.349069,-0.0585021,1.38821,0.987175,3.11943,0.155033,-0.0138412,0.122353,0.320402,1.04642,2.40716,3.0306,0.145138,0.0274008,-0.21766,0.766967,1.01949,3.39151,2.91892,0.146297,0.110418,-0.239035,0.784338
8.2,0.53675,1.37892,-1.00841,3.03688,0.149174,0.0522383,0.12213,0.349525,1.53604,-0.570682,2.44328,0.24,0.0857683,0.347832,-0.0512265,1.38157,0.987533,3.11974,0.15693,-0.0233423,0.123209,0.320665,1.03989,2.40822,3.03228,0.145218,0.0270543,-0.21675,0.767523,1.01286,3.39418,2.92426,0.146472,0.107811,-0.23851,0.78544
8.25004,0.536687,1.37092,-1.00711,3.03555,0.149149,0.052878,0.121675,0.35122,1.52615,-0.560925,2.44832,0.24,0.0969128,0.344475,-0.0426294,1.37276,0.987778,3.1195,0.159106,-0.0339001,0.121902,0.320984,1.03091,2.41026,3.03617,0.145026,0.0236138,-0.218354,0.768403,1.00456,3.39738,2.93075,0.146678,0.104644,-0.239725,0.786741
8.30004,0.536729,1.36223,-1.00543,3.03915,0.149069,0.0509894,0.122295,0.351912,1.51596,-0.551354,2.4513,0.24,0.106655,0.343334,-0.0354932,1.36406,0.987937,3.11961,0.160845,-0.0418768,0.122745,0.321174,1.02263,2.41176,3.04074,0.145407,0.0258571,-0.216746,0.768707,0.995979,3.40022,2.93447,0.146803,0.102682,-0.239234,0.787895
8.35001,0.536283,1.35525,-1.00417,3.04103,0.148763,0.0479269,0.120834,0.352523,1.50749,-0.543578,2.4539,0.24,0.120377,0.339741,-0.0265754,1.35722,0.987997,3.11843,0.162822,-0.0515108,0.121367,0.321524,1.01701,2.41232,3.04019,0.146284,0.0301997,-0.217382,0.769269,0.988072,3.40278,2.94268,0.147042,0.0988021,-0.241942,0.788642
8.40004,0.536485,1.34679,-1.00238,3.04435,0.148433,0.0456404,0.121583,0.353353,1.49737,-0.533801,2.45795,0.24,0.129649,0.338716,-0.0198224,1.34801,0.988188,3.11819,0.16424,-0.0584415,0.121712,0.321677,1.00844,2.41352,3.04122,0.146563,0.0314253,-0.21649,0.770011,0.979652,3.4058,2.949,0.147195,0.0962367,-0.241453,0.789551
8.45,0.536234,1.33844,-1.00065,3.04831,0.148118,0.0416649,0.12048,0.354024,1.48728,-0.523887,2.46338,0.24,0.144735,0.335264,-0.0109447,1.33933,0.988042,3.11558,0.166129,-0.0666995,0.120239,0.322072,0.999264,2.41603,3.04811,0.146652,0.0307747,-0.217495,0.770781,0.971101,3.40865,2.95501,0.147344,0.0936687,-0.242636,0.790712
8.50004,0.536358,1.3316,-0.999179,3.05225,0.147934,0.0391138,0.121126,0.354426,1.47915,-0.515898,2.46754,0.24,0.155972,0.333547,-0.003687,1.33219,0.987843,3.11525,0.167991,-0.073892,0.12075,0.32247,0.992633,2.41718,3.05107,0.146526,0.0280439,-0.217114,0.771217,0.964252,3.41077,2.95895,0.147461,0.0916038,-0.242507,0.791839
8.55005,0.536282,1.32343,-0.997568,3.05564,0.147637,0.0358243,0.121856,0.354758,1.4688,-0.505982,2.47223,0.24,0.170414,0.33231,0.00336433,1.32347,0.987181,3.11123,0.169463,-0.0809329,0.12099,0.322366,0.985041,2.41799,3.0508,0.146447,0.0255744,-0.216461,0.771215,0.95571,3.41319,2.9633,0.147557,0.0898692,-0.241912,0.792542
8.60004,0.536119,1.31678,-0.996537,3.05694,0.147449,0.0334039,0.121185,0.355293,1.46065,-0.497958,2.47664,0.24,0.186919,0.32818,0.0120143,1.31642,0.986712,3.10811,0.171844,-0.0891668,0.119902,0.32312,0.978586,2.41883,3.05153,0.146254,0.0225849,-0.218144,0.772087,0.948675,3.41526,2.96753,0.147725,0.0867518,-0.243439,0.793328
8.64998,0.53613,1.31009,-0.995427,3.0593,0.147262,0.0309386,0.120175,0.355811,1.45227,-0.489907,2.48215,0.24,0.201335,0.324235,0.0204724,1.30958,0.98599,3.10267,0.173827,-0.0940884,0.118875,0.324241,0.971523,2.42025,3.05427,0.146635,0.024919,-0.218264,0.772989,0.941983,3.41749,2.97144,0.147834,0.084667,-0.244614,0.794866
8.70004,0.536101,1.30226,-0.994282,3.05848,0.146941,0.0281125,0.120448,0.356151,1.44241,-0.479479,2.48962,0.24,0.213248,0.322595,0.0274057,1.30053,0.985301,3.09879,0.175241,-0.0998051,0.118925,0.324336,0.963002,2.42157,3.05852,0.147225,0.0284553,-0.216942,0.773359,0.933413,3.41964,2.97556,0.147929,0.0828005,-0.244214,0.795476
8.75,0.536444,1.29576,-0.993078,3.06068,0.146716,0.0278274,0.122407,0.357516,1.43388,-0.471211,2.49658,0.23857,0.224267,0.32037,0.0340039,1.29342,0.984906,3.09667,0.17717,-0.105749,0.119511,0.324887,0.955532,2.42334,3.06263,0.146469,0.0209731,-0.217089,0.773671,0.926698,3.42147,2.97994,0.148017,0.0810409,-0.243226,0.796114
8.80004,0.536451,1.28767,-0.992081,3.06105,0.148622,0.0356107,0.121726,0.35828,1.42356,-0.460995,2.50436,0.227675,0.225806,0.316529,0.0423196,1.2844,0.983805,3.08974,0.179106,-0.110892,0.117957,0.325534,0.947558,2.42419,3.06292,0.146963,0.0228735,-0.218269,0.774334,0.918506,3.42329,2.9831,0.148106,0.079204,-0.244522,0.7971
8.84994,0.53632,1.28081,-0.990992,3.06361,0.149544,0.038952,0.12079,0.358957,1.41533,-0.452292,2.51259,0.216207,0.226211,0.31182,0.0507876,1.27682,0.983435,3.08684,0.181141,-0.116503,0.116342,0.326429,0.940926,2.42484,3.0635,0.147442,0.0252735,-0.219089,0.774823,0.911594,3.42518,2.98605,0.148189,0.0774564,-0.245714,0.798229
8.90004,0.536501,1.27188,-0.989583,3.06651,0.149573,0.0377196,0.120859,0.359412,1.40514,-0.441962,2.52148,0.206073,0.228874,0.309623,0.0574201,1.26773,0.98253,3.08064,0.182933,-0.122399,0.116673,0.32713,0.932863,2.4259,3.06515,0.147865,0.0274979,-0.218182,0.77544,0.903199,3.42715,2.98981,0.148277,0.0755576,-0.24504,0.798814
8.94994,0.536474,1.26499,-0.988577,3.06889,0.149604,0.0363189,0.119851,0.359791,1.3974,-0.433146,2.5317,0.198194,0.227483,0.305562,0.0652653,1.26019,0.981896,3.07556,0.183757,-0.128408,0.114917,0.328268,0.926548,2.42662,3.06549,0.149037,0.0345709,-0.218514,0.776002,0.895966,3.42888,2.99425,0.148058,0.0708294,-0.246713,0.799504
8.99999,0.536945,1.25663,-0.987349,3.0699,0.149621,0.035526,0.120274,0.36038,1.38793,-0.423602,2.54183,0.190666,0.229516,0.304298,0.0710662,1.25098,0.980933,3.06976,0.185108,-0.131879,0.115426,0.329128,0.917498,2.42814,3.06992,0.149157,0.0345445,-0.217721,0.776405,0.887556,3.43105,2.99837,0.148204,0.0698957,-0.24604,0.800212
9.05001,0.537209,1.24952,-0.986097,3.07244,0.149641,0.0345483,0.119312,0.36121,1.38076,-0.416154,2.54933,0.182846,0.229763,0.300925,0.077895,1.24384,0.98009,3.06361,0.186469,-0.136057,0.113819,0.330039,0.910823,2.42895,3.0711,0.148965,0.0309697,-0.219361,0.776662,0.880676,3.4327,3.0009,0.148518,0.0701148,-0.247289,0.801349
9.10004,0.537696,1.2409,-0.985064,3.07521,0.149665,0.0334029,0.119922,0.361508,1.37225,-0.406754,2.56114,0.178268,0.228758,0.299918,0.082886,1.23491,0.978663,3.05475,0.187323,-0.136816,0.114074,0.331057,0.902184,2.43009,3.07283,0.149176,0.0314775,-0.218709,0.777213,0.872482,3.43437,3.00523,0.148585,0.0685271,-0.24661,0.801813
9.15004,0.538118,1.23261,-0.983894,3.07604,0.14967,0.0331369,0.118831,0.362266,1.36366,-0.398112,2.57118,0.177413,0.223213,0.297138,0.0891668,1.22479,0.97828,3.04976,0.186447,-0.141306,0.111546,0.332354,0.894513,2.43067,3.07249,0.149623,0.0354437,-0.218985,0.778047,0.863685,3.43623,3.00762,0.147877,0.0614766,-0.247877,0.802861
9.20004,0.538647,1.22594,-0.983094,3.07737,0.149686,0.03232,0.119436,0.362525,1.35742,-0.39048,2.58339,0.172565,0.22192,0.296389,0.0937656,1.21747,0.977316,3.04193,0.187783,-0.140089,0.112082,0.333333,0.887368,2.43137,3.07432,0.149656,0.0338443,-0.218773,0.778212,0.856665,3.43812,3.01216,0.1487,0.0656921,-0.247295,0.803426
9.25004,0.539443,1.21689,-0.982348,3.07605,0.149694,0.0319464,0.120279,0.363118,1.34933,-0.381893,2.59611,0.170607,0.219015,0.296003,0.0983142,1.20795,0.97683,3.0344,0.188168,-0.138756,0.112305,0.334701,0.878522,2.43271,3.0785,0.149667,0.0333059,-0.218212,0.778567,0.847655,3.44002,3.01596,0.148567,0.0617451,-0.247439,0.803965
9.30002,0.539893,1.21046,-0.981376,3.07667,0.149684,0.0324159,0.119089,0.364335,1.34258,-0.374783,2.60687,0.169232,0.213815,0.293439,0.103697,1.20028,0.976068,3.02737,0.188205,-0.137588,0.110545,0.336379,0.871559,2.4335,3.0815,0.149674,0.0329406,-0.218273,0.778833,0.840878,3.44144,3.01879,0.147856,0.0541583,-0.248356,0.804561
9.35001,0.540664,1.20673,-0.981365,3.07685,0.149686,0.0323504,0.121425,0.364623,1.33979,-0.371216,2.61295,0.169013,0.209735,0.294811,0.106671,1.19624,0.976017,3.02557,0.188162,-0.136298,0.112329,0.337322,0.869582,2.43284,3.07695,0.149687,0.0322994,-0.215721,0.778793,0.837822,3.44192,3.01913,0.148127,0.0553786,-0.24586,0.805143
9.40005,0.542226,1.20673,-0.981365,3.07685,0.149686,0.0323504,0.128925,0.364623,1.33979,-0.371216,2.61295,0.169013,0.209735,0.302311,0.106671,1.19624,0.976017,3.02557,0.188162,-0.136298,0.119829,0.337322,0.869582,2.43284,3.07695,0.149687,0.0322994,-0.208221,0.778793,0.837822,3.44192,3.01913,0.148127,0.0553786,-0.23836,0.805143
9.44998,0.543871,1.20673,-0.981365,3.07685,0.149686,0.0323504,0.136425,0.364623,1.33979,-0.371216,2.61295,0.169013,0.209735,0.309811,0.106671,1.19624,0.976017,3.02557,0.188162,-0.136298,0.127329,0.337322,0.869582,2.43284,3.07695,0.149687,0.0322994,-0.200721,0.778793,0.837822,3.44192,3.01913,0.148127,0.0553786,-0.23086,0.805143
9.50001,0.542236,1.17952,-0.978067,3.08283,0.149734,0.0297483,0.11856,0.366053,1.31439,-0.345004,2.65243,0.167014,0.193951,0.288144,0.121595,1.16569,0.974105,3.00016,0.188693,-0.125783,0.106967,0.342539,0.841222,2.43664,3.08669,0.149751,0.0287991,-0.219405,0.779724,0.810019,3.44709,3.02903,0.149042,0.0564141,-0.249509,0.80711
9.55,0.542748,1.17128,-0.977103,3.08398,0.149743,0.0292762,0.117455,0.366929,1.30646,-0.337144,2.66459,0.166322,0.188681,0.28589,0.126433,1.15609,0.973898,2.99405,0.188778,-0.123572,0.105175,0.344174,0.833211,2.43685,3.08744,0.149777,0.027275,-0.220405,0.779583,0.801543,3.44853,3.03197,0.149089,0.0550131,-0.25088,0.807786
9.60006,0.543487,1.16466,-0.976303,3.085,0.149752,0.028743,0.118447,0.367231,1.30018,-0.330528,2.67645,0.16441,0.185669,0.285235,0.129755,1.14817,0.973853,2.98703,0.189793,-0.116103,0.105916,0.345938,0.826589,2.43748,3.08856,0.149786,0.0267012,-0.219867,0.779828,0.794653,3.44974,3.03419,0.149134,0.0536602,-0.250334,0.808318
9.65004,0.544256,1.15985,-0.975784,3.08516,0.149761,0.0281998,0.1194,0.367713,1.2952,-0.326142,2.68251,0.168013,0.17671,0.285335,0.133374,1.14243,0.973754,2.98424,0.188243,-0.114014,0.105203,0.347343,0.821365,2.43788,3.08945,0.149796,0.0260619,-0.219157,0.780098,0.789443,3.45057,3.03599,0.149164,0.0527031,-0.249815,0.808773
9.70004,0.544859,1.14968,-0.974541,3.08785,0.149769,0.0277622,0.11835,0.368401,1.28515,-0.317063,2.69891,0.16808,0.17028,0.282975,0.13738,1.13118,0.973342,2.97356,0.188407,-0.106075,0.103686,0.349586,0.811504,2.43847,3.09062,0.149799,0.0259003,-0.220138,0.780404,0.779013,3.45207,3.03906,0.149204,0.051429,-0.251006,0.809258
9.74998,0.545136,1.1431,-0.974002,3.08839,0.149788,0.0265871,0.117594,0.368527,1.27862,-0.311421,2.70746,0.174096,0.155773,0.280515,0.141343,1.12192,0.974453,2.97417,0.185544,-0.10674,0.100184,0.351023,0.804566,2.43899,3.09087,0.149807,0.0253529,-0.220978,0.78078,0.771872,3.45328,3.04171,0.149252,0.0498563,-0.252562,0.80977
9.79999,0.545963,1.13444,-0.972896,3.09145,0.149816,0.0247543,0.11809,0.368605,1.27029,-0.304096,2.71919,0.173021,0.1516,0.280372,0.14456,1.11258,0.973847,2.96372,0.186544,-0.0952879,0.10117,0.353252,0.796106,2.43982,3.09302,0.149821,0.0244391,-0.220341,0.780894,0.763228,3.45472,3.04504,0.149285,0.0487698,-0.251851,0.810231
9.85,0.546509,1.12738,-0.971967,3.0934,0.149826,0.0240881,0.116796,0.369063,1.2635,-0.298638,2.72775,0.17381,0.145789,0.2779,0.148579,1.10497,0.974279,2.95938,0.186108,-0.0905806,0.0990043,0.355218,0.788851,2.44089,3.09525,0.149839,0.0231616,-0.221757,0.781369,0.756591,3.45565,3.04628,0.149319,0.0475854,-0.252977,0.810783
9.90004,0.547478,1.11903,-0.971369,3.09331,0.149821,0.0244231,0.118001,0.369782,1.25495,-0.292073,2.73573,0.176453,0.138757,0.277921,0.152116,1.09508,0.97491,2.95364,0.184968,-0.0863991,0.0987397,0.357111,0.780537,2.44141,3.09677,0.149844,0.0228266,-0.221133,0.781632,0.747802,3.45701,3.04923,0.14935,0.0464819,-0.252497,0.811197
9.95001,0.548074,1.1122,-0.970426,3.09469,0.149835,0.0234415,0.116596,0.370216,1.24812,-0.287243,2.74214,0.17857,0.130903,0.275808,0.156007,1.08717,0.975451,2.94913,0.184254,-0.079411,0.0967801,0.359411,0.773721,2.442,3.09797,0.149857,0.0218036,-0.221923,0.781662,0.740724,3.45807,3.05102,0.149385,0.0452249,-0.253976,0.811784
10,0.548622,1.10361,-0.969519,3.09689,0.149842,0.0229541,0.117352,0.370537,1.23855,-0.280633,2.75294,0.178918,0.12539,0.274524,0.158874,1.07716,0.976405,2.94526,0.183945,-0.0745893,0.0966159,0.361209,0.765079,2.44242,3.09836,0.149861,0.021487,-0.221292,0.78187,0.732095,3.45939,3.05472,0.149427,0.0436798,-0.253719,0.81205
10.05,0.549189,1.09725,-0.969162,3.09604,0.149844,0.0227662,0.116632,0.371075,1.23126,-0.275503,2.75996,0.180076,0.1189,0.271914,0.162804,1.0695,0.976939,2.94061,0.183301,-0.0688096,0.0946132,0.363406,0.758163,2.44304,3.09993,0.14987,0.020823,-0.222506,0.782111,0.725287,3.46024,3.05611,0.149452,0.042691,-0.254547,0.812434
10.1,0.549869,1.09073,-0.968485,3.0986,0.149861,0.0214875,0.117581,0.370985,1.22373,-0.271078,2.76462,0.182569,0.112223,0.271368,0.165931,1.06151,0.977943,2.93746,0.182175,-0.0636525,0.0943052,0.365335,0.751442,2.44357,3.10122,0.149878,0.020183,-0.221743,0.782252,0.71786,3.46129,3.05844,0.149482,0.0415301,-0.254533,0.812787
10.15,0.55051,1.08099,-0.96749,3.10038,0.149868,0.0209517,0.117089,0.371494,1.21271,-0.264373,2.7719,0.183706,0.106615,0.268667,0.169744,1.04994,0.978931,2.93119,0.181529,-0.0567378,0.0925129,0.367697,0.741441,2.44406,3.1023,0.149883,0.0197492,-0.222658,0.782349,0.707894,3.46226,3.05917,0.149474,0.041849,-0.255197,0.813585
10.2,0.551213,1.07636,-0.967077,3.10099,0.149876,0.0202939,0.118175,0.371677,1.20665,-0.261047,2.77571,0.184328,0.103077,0.26808,0.172864,1.04426,0.97985,2.93003,0.181,-0.0527375,0.0925148,0.369424,0.736116,2.44462,3.10319,0.149889,0.0191982,-0.222093,0.782711,0.703148,3.46253,3.05907,0.14949,0.0412129,-0.25426,0.813834
10.2501,0.551734,1.06599,-0.966616,3.09746,0.149858,0.0217447,0.117092,0.372916,1.19513,-0.254857,2.78335,0.185389,0.0973179,0.265568,0.176253,1.03272,0.981992,2.93007,0.180048,-0.054197,0.0903819,0.371127,0.725809,2.44532,3.1051,0.14989,0.0191351,-0.222699,0.783018,0.692008,3.46406,3.06464,0.149557,0.0384132,-0.256285,0.813616
10.3,0.552171,1.05886,-0.965769,3.09943,0.149879,0.0200661,0.117166,0.372917,1.18709,-0.251333,2.78443,0.184613,0.096149,0.264808,0.178974,1.02514,0.982954,2.92829,0.180221,-0.0506441,0.0904844,0.372591,0.718995,2.44576,3.10675,0.149899,0.0183217,-0.222195,0.782928,0.685265,3.46493,3.06661,0.149564,0.0380748,-0.255385,0.813955
10.3501,0.552842,1.05218,-0.964977,3.10139,0.149879,0.020095,0.116491,0.373657,1.17995,-0.246669,2.79209,0.186267,0.0903968,0.262157,0.182636,1.01737,0.984167,2.92572,0.179439,-0.0438481,0.0884069,0.375003,0.712066,2.44596,3.10699,0.14991,0.017296,-0.223684,0.782919,0.678956,3.46536,3.06643,0.149577,0.0375441,-0.256126,0.81446
10.4001,0.553416,1.04379,-0.964225,3.10227,0.149884,0.0196955,0.117377,0.374082,1.16992,-0.241934,2.79645,0.18613,0.0884752,0.261286,0.185434,1.00789,0.985259,2.92174,0.179185,-0.0398546,0.0885487,0.376666,0.703795,2.44652,3.10885,0.149919,0.0164498,-0.222932,0.782851,0.669782,3.46646,3.07037,0.149624,0.035402,-0.25641,0.81429
10.45,0.554057,1.03702,-0.96367,3.10235,0.149885,0.0196168,0.116326,0.374678,1.16217,-0.237992,2.79986,0.187528,0.0836539,0.258592,0.189121,1.00014,0.986477,2.91998,0.178322,-0.0354585,0.0865508,0.378994,0.6972,2.4468,3.109,0.14992,0.0162916,-0.223571,0.78315,0.662876,3.46698,3.07094,0.149626,0.0352983,-0.257305,0.814741
10.5001,0.554604,1.02832,-0.962896,3.10446,0.149891,0.0190735,0.117256,0.374837,1.15207,-0.233212,2.80502,0.189098,0.078413,0.257716,0.191768,0.990474,0.988141,2.91811,0.177457,-0.0311592,0.0864202,0.380812,0.689196,2.44725,3.11017,0.149928,0.0154667,-0.222581,0.783128,0.654467,3.46786,3.0735,0.149647,0.0342611,-0.256717,0.814915
10.55,0.555051,1.02002,-0.962182,3.10536,0.149905,0.0177762,0.115718,0.374949,1.1425,-0.228463,2.80999,0.189441,0.0751583,0.254688,0.195269,0.981045,0.989622,2.91514,0.17715,-0.0244298,0.0845875,0.383274,0.680415,2.44779,3.11155,0.14993,0.01528,-0.223431,0.783387,0.645607,3.4688,3.0757,0.149667,0.0333039,-0.257773,0.815006
10.6,0.555881,1.01335,-0.961666,3.10552,0.149903,0.0180208,0.116639,0.375538,1.13424,-0.224636,2.8136,0.188767,0.073976,0.254181,0.198006,0.973779,0.991032,2.91292,0.177178,-0.0207548,0.0850861,0.385029,0.673589,2.44853,3.1134,0.149931,0.0151596,-0.222598,0.783713,0.638818,3.46963,3.07743,0.149676,0.0328211,-0.256975,0.815405
10.65,0.556333,1.00669,-0.961043,3.10733,0.149912,0.0171258,0.115938,0.37581,1.12623,-0.220909,2.81665,0.18923,0.0706773,0.250998,0.201444,0.966274,0.99243,2.91175,0.176671,-0.0150615,0.0832335,0.387355,0.667044,2.44865,3.11366,0.149512,0.0114754,-0.223768,0.783603,0.632074,3.47016,3.07901,0.149706,0.0312711,-0.258268,0.815496
10.7,0.557121,0.998035,-0.960536,3.10806,0.149914,0.0169115,0.116551,0.37619,1.11638,-0.216147,2.8219,0.191119,0.0653257,0.250513,0.204205,0.956691,0.994371,2.90947,0.175791,-0.0107941,0.0830567,0.389372,0.658848,2.44919,3.11454,0.149423,0.0107076,-0.223006,0.783936,0.62383,3.47081,3.0796,0.149714,0.0308592,-0.257476,0.815736
10.75,0.557604,0.989564,-0.959661,3.10951,0.149922,0.0161158,0.115554,0.376243,1.10605,-0.211942,2.82291,0.191812,0.0620575,0.24716,0.207778,0.946887,0.99647,2.90852,0.175141,-0.00521074,0.0810474,0.391756,0.649878,2.44992,3.11735,0.14896,0.00753216,-0.223864,0.783997,0.615403,3.47171,3.08114,0.149727,0.0301703,-0.258322,0.816255
10.8,0.558284,0.982932,-0.959103,3.11066,0.149926,0.0156521,0.116185,0.376743,1.09817,-0.208609,2.82606,0.192918,0.0585835,0.246556,0.210428,0.93958,0.998174,2.90805,0.17455,-0.0012848,0.0809846,0.39361,0.643379,2.45014,3.1177,0.148654,0.00496651,-0.223218,0.783956,0.608515,3.47243,3.08239,0.149747,0.0290477,-0.257689,0.816345
10.85,0.559074,0.974313,-0.958588,3.11138,0.149932,0.0150379,0.115428,0.376901,1.08918,-0.205347,2.82725,0.195797,0.0510613,0.244206,0.213912,0.929801,1.00006,2.90592,0.173297,0.00617233,0.0789829,0.396254,0.634905,2.45057,3.1175,0.148134,0.00158861,-0.224266,0.784149,0.600015,3.4733,3.08438,0.149748,0.0289922,-0.258578,0.816962
